Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.SC1AKRDA,2023.01,8358,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Bay of Plenty,Actual,
MEIM.SC1AKRDA,2023.02,8729,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Bay of Plenty,Actual,
MEIM.SC1AKRDA,2023.03,9007,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Bay of Plenty,Actual,
MEIM.SC1AKRDA,2023.04,9059,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Bay of Plenty,Actual,
MEIM.SC1AKRDA,2023.05,9076,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Bay of Plenty,Actual,
MEIM.SC1AKRDA,2023.06,9019,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Bay of Plenty,Actual,
MEIM.SC1AKRDA,2023.07,8726,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Bay of Plenty,Actual,
MEIM.SC1AKREA,2019.05,1413,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2019.06,1421,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2019.07,1403,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2019.08,1402,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2019.09,1434,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2019.10,1441,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2019.11,1456,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2019.12,1446,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.01,1363,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.02,1429,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.03,1472,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.04,1382,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.05,1444,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.06,1479,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.07,1436,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.08,1472,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.09,1505,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.10,1505,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.11,1518,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2020.12,1519,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.01,1411,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.02,1489,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.03,1518,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.04,1517,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.05,1508,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.06,1536,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.07,1526,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.08,1527,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.09,1537,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.10,1587,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.11,1615,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2021.12,1607,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.01,1539,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.02,1577,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.03,1599,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.04,1586,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.05,1600,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.06,1598,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.07,1616,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.08,1635,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.09,1622,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.10,1659,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.11,1663,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2022.12,1668,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2023.01,1559,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2023.02,1614,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2023.03,1668,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2023.04,1701,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2023.05,1688,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2023.06,1696,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKREA,2023.07,1668,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Gisborne,Actual,
MEIM.SC1AKRFA,2019.05,4513,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2019.06,4526,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2019.07,4455,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2019.08,4476,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2019.09,4539,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2019.10,4492,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2019.11,4651,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2019.12,4765,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.01,4441,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.02,4679,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.03,4869,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.04,4532,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.05,4592,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.06,4590,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.07,4537,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.08,4581,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.09,4650,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.10,4785,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.11,4781,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2020.12,4886,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.01,4463,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.02,4748,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.03,4962,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.04,4874,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.05,4814,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.06,4830,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.07,4775,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.08,4784,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.09,4870,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.10,4987,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.11,5035,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2021.12,5078,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.01,4905,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.02,5006,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.03,5099,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.04,5082,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.05,5003,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.06,5079,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.07,5043,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.08,5082,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.09,5113,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.10,5197,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.11,5300,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2022.12,5433,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2023.01,5080,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2023.02,5288,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2023.03,5482,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2023.04,5473,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2023.05,5406,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2023.06,5426,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRFA,2023.07,5265,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Hawke's Bay,Actual,
MEIM.SC1AKRGA,2019.05,2804,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.06,2828,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.07,2811,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.08,2827,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.09,2879,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.10,2870,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.11,2961,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2019.12,2961,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.01,2746,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.02,2872,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.03,2928,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.04,2820,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.05,2887,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.06,2908,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.07,2882,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.08,2915,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.09,2965,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.10,2992,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.11,3017,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2020.12,3042,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.01,2819,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.02,2960,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.03,3001,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.04,2969,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.05,2967,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.06,2976,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.07,2982,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.08,3015,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.09,3078,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.10,3099,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.11,3141,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2021.12,3125,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.01,2976,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.02,2970,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.03,3037,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.04,3024,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.05,3049,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.06,3107,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.07,3110,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.08,3150,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.09,3176,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.10,3173,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.11,3233,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2022.12,3298,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2023.01,3107,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2023.02,3255,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2023.03,3326,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2023.04,3323,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2023.05,3329,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2023.06,3366,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRGA,2023.07,3292,,P,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Taranaki,Actual,
MEIM.SC1AKRHA,2019.05,6158,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.06,6215,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.07,6222,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.08,6258,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.09,6394,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.10,6358,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.11,6567,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2019.12,6578,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.01,6054,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.02,6317,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.03,6403,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.04,6137,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.05,6318,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.06,6376,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.07,6247,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.08,6398,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.09,6536,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.10,6614,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.11,6700,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2020.12,6660,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.01,6086,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.02,6323,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.03,6473,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.04,6451,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.05,6432,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.06,6497,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.07,6465,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.08,6501,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
MEIM.SC1AKRHA,2021.09,6613,,F,Number,0,Employment indicators - MEI,Age and Region by variable,Filled jobs,65 +,Manawatu-Whanganui,Actual,
